;E_bulk_sim (kJ/mol);E_vac_sim (kJ/mol);Hvap_sim (kJ/mol);Vol_sim (mL/mol);[#6X4:1]_eps_val;[#6X4:1]_rmin_half_val;[1:1]-[#6X4]_eps_val;[1:1]-[#6X4]_rmin_half_val;dE_bulk_sim (kJ/mol);dE_vac_sim (kJ/mol);dHvap_sim (kJ/mol);dVol_sim (mL/mol)
63;12265.231291794504;85.2217321568531;38.620978712707775;106.8641283891619;0.11213499999999997;1.91754;0.016092499999999996;1.479565;7.425918006400504;0.2965936703284929;0.29807736146912095;0.030775609839870613
64;12447.869990681924;84.98462474014678;37.653150748653395;108.50523530384906;0.11213499999999997;1.89846;0.0157;1.4869999999999999;6.584765752879747;0.28816032436739664;0.2893615710300706;0.02993734709638419
65;12323.489648648992;84.57169253783994;37.73785454712806;107.37025857333244;0.11213499999999997;1.9080000000000001;0.0157;1.479565;7.329658001707115;0.3021306648724118;0.30354986550668817;0.03151417685560262
66;12959.879082272228;85.57269294290506;36.192977141997474;110.539324937417;0.10666500000000001;1.9080000000000001;0.016092499999999996;1.494435;5.973940170405832;0.29663701812019383;0.29759792994314693;0.029124015862221797
67;12909.612567301401;85.63914990265867;36.46051006734021;110.44124864215252;0.1094;1.89846;0.015307499999999996;1.494435;7.4928264759566146;0.300327253331089;0.3018190489078667;0.035245810354148276
68;12583.188361290437;84.76237321024155;36.88954223481386;109.33198283112259;0.1094;1.89846;0.016092499999999996;1.4869999999999999;6.097569068485831;0.2983231668788187;0.2993185551922675;0.029801294655769757
69;12575.329314756866;84.91052729570984;37.06918504234631;108.81182510956175;0.11213499999999997;1.9080000000000001;0.016092499999999996;1.494435;8.761158643994344;0.31814264835067513;0.3200669791287859;0.040195531072345525
70;12533.427051973224;84.8983628694541;37.22473731867239;107.74596919624692;0.1094;1.91754;0.0157;1.479565;7.003663296303169;0.2812296963748843;0.28262158962973855;0.029107870311291695
71;12499.377836534984;85.14113760592721;37.60371172316207;107.71818440799464;0.11213499999999997;1.91754;0.0157;1.4869999999999999;7.388573717217387;0.30513528807431856;0.30656320781028285;0.03057659164636817
72;12510.714693142394;85.08750448698913;37.50468783026669;108.14736785011073;0.1094;1.9080000000000001;0.0157;1.479565;6.267503858438952;0.30277922377078575;0.3038153452814606;0.02694233669943704
73;12357.652578697927;85.11207333765996;38.1415375419448;107.82654379658487;0.11213499999999997;1.89846;0.015307499999999996;1.479565;7.300317398661081;0.27602226627437026;0.27756261570119106;0.03085016660489782
74;12620.086323113806;85.77684606913967;37.756421562102894;109.34865922323247;0.11213499999999997;1.89846;0.0157;1.494435;7.241415909281748;0.2813004941624713;0.28278786695451813;0.03238171591079158
75;12730.92358729781;84.99487355375278;36.53113235643224;109.02819930005731;0.11213499999999997;1.9080000000000001;0.015307499999999996;1.494435;6.144683619936295;0.3054101626484989;0.3063975875326774;0.028414832607673853
76;12480.055204930502;84.99027216078619;37.530136178805705;107.72437879678985;0.1094;1.91754;0.016092499999999996;1.479565;9.297719714850935;0.306017107594959;0.3082687652535416;0.04408284371193606
77;12642.892398408956;84.8574391744656;36.74587767111914;108.4842545606814;0.1094;1.91754;0.016092499999999996;1.4869999999999999;7.28081705833562;0.30948327005813775;0.3108505415917935;0.03042343754151414
78;12816.07328213556;85.07844622805935;36.27398444980964;110.23415551945988;0.1094;1.89846;0.0157;1.494435;6.550842930603219;0.31572247277505505;0.31680798050946557;0.030784901673642583
79;12666.159166535934;85.14321113806531;36.938535196405766;108.95322292881502;0.1094;1.9080000000000001;0.0157;1.4869999999999999;7.743530414034922;0.3023862220832197;0.3039684581174377;0.03452717332509562
80;12998.005072577664;85.5208117787134;35.98864252632412;110.03922850119281;0.10666500000000001;1.91754;0.016092499999999996;1.494435;7.090330894457294;0.33890700020604897;0.34009163393870234;0.03335195314979879
81;12798.912046489517;85.51639814970903;36.78068452284229;109.21228622445855;0.10666500000000001;1.9080000000000001;0.015307499999999996;1.479565;6.47654337919562;0.28869777160481735;0.2898577809308022;0.03171408735103433
