;E_bulk_sim (kJ/mol);E_vac_sim (kJ/mol);Hvap_sim (kJ/mol);Vol_sim (mL/mol);[#6X4:1]_eps_val;[#6X4:1]_rmin_half_val;[1:1]-[#6X4]_eps_val;[1:1]-[#6X4]_rmin_half_val;dE_bulk_sim (kJ/mol);dE_vac_sim (kJ/mol);dHvap_sim (kJ/mol);dVol_sim (mL/mol)
18;12692.916822131927;84.9132029951116;36.60154104936947;108.51145756849586;0.1094;1.91754;0.0157;1.4869999999999999;8.000962586445135;0.2845026605016235;0.2862970664924486;0.03531811044279184
19;12221.310669119754;84.6240891274935;38.198979473104075;107.24730604371845;0.11213499999999997;1.9080000000000001;0.016092499999999996;1.479565;6.679570201421531;0.26280172653420264;0.26415641958141134;0.027117354040837496
20;12902.285508601548;85.69191518235182;36.542583369657;110.44334939238836;0.1094;1.89846;0.015307499999999996;1.494435;6.6510377718334155;0.28350028744841543;0.2847458407927677;0.03188109341662336
21;12673.099992731472;85.02244075269265;36.78999732675042;108.9946041222284;0.1094;1.908;0.0157;1.487;6.585356631145966;0.2766534368371415;0.2779046506877271;0.02922943397038206
22;12735.185138011131;85.20205507003423;36.72131114203825;108.59778169759205;0.10666500000000001;1.91754;0.0157;1.479565;6.480316887868522;0.29343378458056246;0.294576472335806;0.029803218180153447
23;12794.22962498212;85.29883995509546;36.58185881683764;109.18453791433605;0.10666500000000001;1.9080000000000001;0.015307499999999996;1.479565;6.8468674847362045;0.26980377375995246;0.2711902466076612;0.0318619323585686
24;12439.820960455398;84.92368623839657;37.62449139466895;107.6831871884067;0.11213499999999997;1.91754;0.016092499999999996;1.4869999999999999;5.548096216639715;0.279533141315478;0.2804126941586094;0.023273315638860526
25;12720.84551708927;84.89661879682758;36.47318070594797;109.11903487662033;0.10666500000000001;1.9080000000000001;0.0157;1.479565;7.20313949485201;0.26882227266719944;0.27036193850449025;0.03518806876790429
26;12365.823320180492;85.47438762144385;38.4711685076867;107.83003005132166;0.11213499999999997;1.89846;0.015307499999999996;1.479565;7.760205520677728;0.26716401402022383;0.2689612296140924;0.03508314060980771
27;12823.411486872546;84.82313912065337;35.98931842103737;110.29457550314014;0.1094;1.89846;0.0157;1.494435;5.859117636861984;0.2673166403795833;0.26834204736234696;0.026320999610909217
28;12329.1190185255;85.51630134026723;38.65999380522609;106.89565286287016;0.11213499999999997;1.91754;0.0157;1.479565;6.543196483201584;0.29428861895204417;0.29545017511567884;0.02747290836747412
29;12793.650590535672;85.0125035211413;36.29773043634791;110.25467970990132;0.10666500000000001;1.89846;0.016092499999999996;1.4869999999999999;6.9755424292074695;0.26599177734503626;0.26745122303412466;0.03482417076669559
30;12556.712783984614;85.12382532510783;37.35700278001033;108.281278802371;0.11213499999999997;1.9080000000000001;0.015307499999999996;1.4869999999999999;7.2749106480830035;0.2684820158035674;0.27005440566705274;0.03318913137655858
31;12951.403501177043;85.25562832660565;35.90992094301142;109.48889986189423;0.1094;1.91754;0.015307499999999996;1.494435;6.304233590316845;0.27103294455653926;0.27220350993794545;0.029651144091213597
32;12581.891615017656;84.77231511455312;36.90467386907709;109.30480599418924;0.1094;1.89846;0.016092499999999996;1.4869999999999999;6.072586300643647;0.2620415968237908;0.2631650040264789;0.028411366906966842
33;12566.18662969113;85.16677768510519;37.36200896126151;108.78420870452999;0.11213499999999997;1.9080000000000001;0.016092499999999996;1.494435;7.510486805896433;0.2683547913042033;0.27003113268865725;0.034599687901133644
34;12628.969537924238;85.26057155246816;37.20475961101459;107.90880947149284;0.1094;1.91754;0.015307499999999996;1.479565;5.760923360473952;0.2704916442110681;0.2714714375439447;0.02567534882615931
35;13094.48836720466;84.9035146809242;34.985279780754624;111.35080545484796;0.10666500000000001;1.89846;0.015307499999999996;1.494435;6.697146053140047;0.29598020692836824;0.2971900253156392;0.03073639105348967
36;13133.883814431256;84.99188143068093;34.91616771484746;110.33126840051227;0.10666500000000001;1.91754;0.015307499999999996;1.494435;6.18988568166627;0.3102685751440542;0.3112549175305633;0.02970724759601841
37;12860.154856202047;85.02985792175687;36.04916417397496;109.30022746261979;0.1094;1.91754;0.0157;1.494435;5.638217582135937;0.30904515282461764;0.3098669689579936;0.025755475366691108
38;12729.792241109395;84.9627966001749;36.50352882565194;109.54267411263335;0.1094;1.89846;0.015307499999999996;1.4869999999999999;6.125544829258251;0.3073404634356198;0.3083156130728713;0.028687052488235703
39;12590.384478301292;85.09757052413516;37.196062087045085;108.2725137120038;0.1094;1.9080000000000001;0.015307499999999996;1.479565;8.422639296043057;0.30165400481001137;0.30352955750140526;0.03923161366957488
40;12816.968882691985;85.4605306666915;36.65258943968107;109.21481428201456;0.10666500000000001;1.91754;0.016092499999999996;1.4869999999999999;5.307784645372044;0.3038183095696139;0.3045592331229547;0.022660380001767642
41;12750.065728088175;85.19998245085573;36.65955867792406;110.15703543526786;0.1094;1.89846;0.016092499999999996;1.494435;6.589282657407196;0.25517306682270724;0.2565306850593437;0.03174966589819037
42;12741.925713037597;84.58194240343323;36.07418349679824;109.11935133268993;0.1094;1.9080000000000001;0.015307499999999996;1.4869999999999999;6.31319713126958;0.24531333061359073;0.24660967846928553;0.030835180445443606
43;13126.092166194207;84.47123366345421;34.42662256501468;110.96468972975066;0.10666500000000001;1.9080000000000001;0.015307499999999996;1.494435;6.4744615167326725;0.26070076995772806;0.2619839496949016;0.03174816070570561
44;12782.121191121094;85.20789142378683;36.53934575062417;109.16741265630048;0.1094;1.91754;0.016092499999999996;1.494435;7.0894626550177895;0.27268270553339347;0.27415328850479986;0.030022009685901907
45;12652.695118326943;84.8309627334623;36.68019136056906;108.4742533215041;0.10666500000000001;1.91754;0.016092499999999996;1.479565;7.541194092647809;0.27566544103718255;0.27731092500659216;0.03472357216656112
46;12223.554686965583;85.19777511066754;38.763653662093574;107.60099714483582;0.11213499999999997;1.89846;0.016092499999999996;1.479565;6.6077341112492665;0.27406066393181644;0.27533223916577476;0.027884786232320713
47;12481.425722171038;84.67533836207102;37.209677631180526;108.1469525380024;0.11213499999999997;1.9080000000000001;0.0157;1.4869999999999999;5.952918430789053;0.2884481973104278;0.2894293667611575;0.02549591460423728
48;12580.031681414846;84.87000697652343;37.009959258091044;107.78210666332714;0.11213499999999997;1.91754;0.015307499999999996;1.4869999999999999;6.392072838485152;0.26613886608696;0.2673642339055848;0.026395809214911966
49;12638.56958601957;85.00724438639021;36.91297430064541;108.48259075758162;0.1094;1.91754;0.016092499999999996;1.4869999999999999;6.193260743961489;0.2805752076808926;0.2816667371742174;0.026027606341126
50;12728.958013048248;84.87117687025918;36.4152944796207;109.06275688593452;0.11213499999999997;1.9080000000000001;0.015307499999999996;1.494435;5.911741920999537;0.2831292875246548;0.2841150691916321;0.02600624281094836
51;12400.154590817916;84.78411361929423;37.64350363027513;108.48144304395393;0.11213499999999997;1.89846;0.016092499999999996;1.4869999999999999;6.6717801436743605;0.2843209473093482;0.28557066287059324;0.02953153726218618
52;12744.302217339327;84.83102735190664;36.313815697225;108.59193390422716;0.11213499999999997;1.91754;0.015307499999999996;1.494435;6.279535981101073;0.26803375895305903;0.26920812970629426;0.02665427130433967
53;12780.549693264096;84.69272527392754;36.03041510044198;109.66733098189661;0.10666500000000001;1.9080000000000001;0.016092499999999996;1.4869999999999999;7.540151366876189;0.26262193342268647;0.26434814553745517;0.03466072962357818
54;12694.793427081946;85.09765580200327;36.77848568937775;108.52875542313818;0.11213499999999997;1.91754;0.0157;1.494435;7.749134036060425;0.2814882405184141;0.2831897152303779;0.029980063010459437
55;12695.920914662032;84.77966386709171;36.45586941794515;109.66129206370957;0.10666500000000001;1.89846;0.0157;1.479565;7.325652513889894;0.27611989356624683;0.2776703775932297;0.0365976451013473
56;12952.827477637014;85.53587600944559;36.184422384886815;109.98726743280822;0.10666500000000001;1.9080000000000001;0.015307499999999996;1.4869999999999999;7.010755416304373;0.28967321011793945;0.29102745529546226;0.03372814357713702
57;12588.081638820277;84.98947073160569;37.0971189675134;108.81394862556267;0.1094;1.9080000000000001;0.016092499999999996;1.4869999999999999;6.030536558948413;0.27113304438023966;0.27220397811442953;0.026938723668601963
58;12629.553313277873;85.10482455669812;37.046530440876936;109.36497732368814;0.11213499999999997;1.89846;0.0157;1.494435;6.5735707641427314;0.26567390802252117;0.26697193622842214;0.028238792380649507
59;12270.82215994001;84.96722212231246;38.3441075859146;106.84056077051444;0.11213499999999997;1.91754;0.016092499999999996;1.479565;6.472004458020369;0.280347024828296;0.2815397730438532;0.028409109759158595
60;12537.643929800934;84.86803678082951;37.17754473449642;107.73591217180818;0.1094;1.91754;0.0157;1.479565;6.473187154649422;0.2492119149380834;0.2505534134392865;0.02790891961802473
61;13017.880309971702;84.77571750436418;35.16392202481454;111.27960062203728;0.10666500000000001;1.89846;0.0157;1.494435;7.515510261919245;0.25019029768009693;0.2519899033266023;0.0361659383904412
62;12959.3050849063;84.62869150086178;35.25121471502842;111.10342780352725;0.10666500000000001;1.89846;0.016092499999999996;1.494435;6.246678686654066;0.2620018882481475;0.263190663528844;0.030241998832434648
63;13048.306158584328;84.79910602887479;35.06565840032267;110.7722199486031;0.10666500000000001;1.9080000000000001;0.0157;1.494435;5.962529425694489;0.30433666153425665;0.3052697686924473;0.03017324375949681
64;12459.013487399809;85.14726136528174;37.77120652996606;108.57312590537286;0.11213499999999997;1.89846;0.0157;1.4869999999999999;6.0435293166002495;0.2565722663029364;0.2577085869526192;0.027440387714973764
65;12898.455793218283;85.1054992726299;35.971592430735996;109.39276258185708;0.10666500000000001;1.91754;0.0157;1.4869999999999999;7.737008187277552;0.2958844815560443;0.29749858347188757;0.03291320484846902
66;12318.115798240875;84.77266962758918;37.96033291881874;107.31203769246238;0.11213499999999997;1.9080000000000001;0.0157;1.479565;6.161353118142541;0.2916475166823634;0.29268698356812756;0.026708482237189114
67;12660.909818530537;84.55838469665261;36.374694479741656;109.06874048321438;0.11213499999999997;1.9080000000000001;0.0157;1.494435;5.960330517227982;0.29014142056118475;0.29111930985504014;0.026602180029652825
68;12492.489509757572;85.34096387671559;37.83109264123174;107.70491538180119;0.11213499999999997;1.91754;0.0157;1.4869999999999999;6.558184515035715;0.28829941394720315;0.2894904292658466;0.02816354875451973
69;12922.27604041966;85.28005426126684;36.05081272336145;109.92451709650686;0.1094;1.9080000000000001;0.015307499999999996;1.494435;7.13115594098403;0.2507113190250753;0.25232879276494363;0.03138264415936653
70;12502.817516484534;85.0092389602688;37.45796190822424;108.63352580620392;0.1094;1.89846;0.0157;1.479565;5.712470552743964;0.2745909632603864;0.27554004106142843;0.025840121570756616
71;12775.149750500364;84.6418900976334;36.001172741485334;109.73617966927539;0.10666500000000001;1.89846;0.015307499999999996;1.479565;6.970230194406605;0.27621127148772634;0.277614863168083;0.033661480567917866
72;12605.056460789614;84.7098981470889;36.749688863932434;108.40039601985562;0.11213499999999997;1.91754;0.016092499999999996;1.494435;8.24220407140054;0.2773757224535719;0.2793281838044152;0.036457189981066736
73;12438.001106533105;84.81470831632717;37.522754961840135;108.05869658032472;0.1094;1.9080000000000001;0.016092499999999996;1.479565;5.912522887939865;0.2578959247114998;0.25897805856827744;0.02541287388630275
74;12398.44041360517;84.86185937783766;37.72815597019518;107.98765566132508;0.11213499999999997;1.9080000000000001;0.016092499999999996;1.4869999999999999;6.1635921308640516;0.2744781946726309;0.27558323106615007;0.025860347571100572
75;12380.417319461281;85.17806730931984;38.11651059845143;107.44983191373649;0.11213499999999997;1.9080000000000001;0.015307499999999996;1.479565;6.125109845750712;0.2618596687548241;0.2630033415359003;0.029208822922069475
76;12853.896667273782;85.32828803290784;36.372522272065865;110.3375420479155;0.10666500000000001;1.89846;0.0157;1.4869999999999999;7.746702161240215;0.28797855121624316;0.2896408608684055;0.03702659198142148
77;12300.07650074889;85.32163647253918;38.581400466547976;107.87131678857966;0.11213499999999997;1.89846;0.0157;1.479565;6.004935874551349;0.2854505546916179;0.28645936406021644;0.024874367487170902
78;12665.681187230928;84.66792284907766;36.46510859855858;109.450510845162;0.1094;1.89846;0.0157;1.4869999999999999;7.7000252169146775;0.28070636189909104;0.2823910548068823;0.032631499376975265
79;12970.743350486004;85.29026390622263;35.8671923325673;109.53635357746987;0.10666500000000001;1.91754;0.015307499999999996;1.4869999999999999;8.259291244441634;0.2643419551972383;0.26639843010513037;0.03861532914192528
80;12702.572072869916;85.33235033586686;36.98196766030092;109.49885233941585;0.11213499999999997;1.89846;0.015307499999999996;1.494435;6.151179535176125;0.2829178754359609;0.2839857679607555;0.02848774174943925
81;12461.55995923484;84.74228850595732;37.356139938803565;107.66069519198467;0.1094;1.91754;0.016092499999999996;1.479565;9.100750602649628;0.2745848794534105;0.2769874268343593;0.038815850042671435
